Country Name,Country Code,Year,health_exp_per_capita,health_exp_percent,health_exp_ppp_per_capita,health_exp_total,Life Expectancy
Ghana,GHA,2007,58.24894864,5.30044343,137.35382342,1312234703.07079,60.2822
Ghana,GHA,2008,59.8645213,4.85068811,135.44003571,1383823425.38583,60.5785
Ghana,GHA,2009,56.67149658,5.17304409,146.7616323,1343860492.51945,60.9278
Ghana,GHA,2010,70.57961572,5.33452117,161.18140405,1716336320.97267,61.2974
Ghana,GHA,2011,76.29999038,4.80741948,164.93482091,1902044538.98204,61.6169
Ghana,GHA,2012,78.6432553,4.7900551,178.42535533,2008907746.74069,61.9954
Ghana,GHA,2013,84.52763507,4.62620018,180.32007765,2211617559.78458,62.3969
Ghana,GHA,2014,57.89263246,3.55729189,145.36813142,1550746672.78462,62.8321
Guinea,GIN,1995,16.58821237,3.53123668,26.91544636,130433661.27553,49.8359
Guinea,GIN,1996,14.90104723,3.12920666,24.55273331,121068013.614998,50.5458
Guinea,GIN,1997,13.86535545,3.05302562,24.99208762,115517350.956045,51.1134
Guinea,GIN,1998,14.3277284,3.39292938,28.5298997,121751046.934297,51.6099
Guinea,GIN,1999,13.67363912,3.41609089,29.75166047,118240551.819944,51.9871
Guinea,GIN,2000,11.76528967,3.45616834,31.01173621,103524725.102048,52.4197
Guinea,GIN,2001,11.54214333,3.65332963,34.14676688,103368619.398001,52.669
Guinea,GIN,2002,12.17895008,3.76254133,36.89839569,111002446.352,53.2002
Guinea,GIN,2003,12.79614406,3.44611461,34.27054268,118768332.460162,53.5891
Guinea,GIN,2004,12.05116935,3.13747392,32.17431993,114061558.159931,53.9748
Guinea,GIN,2005,8.57058119,2.82148862,30.11027449,82869146.6735116,54.4217
Guinea,GIN,2006,8.94533392,3.02029095,33.26281195,88543607.730218,54.8753
Guinea,GIN,2007,12.5343166,3.07812234,34.5268482,127254912.530654,55.2331
Guinea,GIN,2008,13.8889073,3.2070461,37.47494619,144824580.901069,55.7034
Guinea,GIN,2009,16.55630561,3.84851388,43.96902593,177413562.920283,56.052
Guinea,GIN,2010,19.55526596,4.54713891,52.15954757,215350528.151017,56.4305
Guinea,GIN,2011,21.18498009,4.73099737,56.00818896,239736670.619778,56.7776
Guinea,GIN,2012,26.27447832,5.39134293,65.71973754,305539786.393275,57.1169
Guinea,GIN,2013,28.64896871,5.49316028,67.66005,342318677.260157,57.4588
Guinea,GIN,2014,30.46022073,5.64479793,68.45821523,373915262.045058,57.5815
"Gambia, The",GMB,1995,24.0269989,3.2577568,34.38813252,25606677.9660249,54.2923
"Gambia, The",GMB,1996,26.06056626,3.36690123,35.97532187,28558184.8703608,54.8493
"Gambia, The",GMB,1997,22.21316202,3.1146135,34.53325196,25029479.9838909,55.2254
"Gambia, The",GMB,1998,25.63568016,3.5360106,39.87781005,29711778.9390865,56.0074
"Gambia, The",GMB,1999,24.33864676,3.56361232,42.18290657,29034058.4919946,56.4657
"Gambia, The",GMB,2000,23.02191333,3.61338256,44.80249427,28290777.484471,56.8994
"Gambia, The",GMB,2001,20.11918153,3.70840054,48.25480324,25493075.2749489,57.2832
"Gambia, The",GMB,2002,16.58607401,3.75098777,46.45717129,21689177.7399177,57.7361
"Gambia, The",GMB,2003,15.21714528,4.21918804,55.15871756,20548396.0460173,58.2232
"Gambia, The",GMB,2004,18.05986653,4.3519662,60.5910616,25188583.4666716,58.7491
"Gambia, The",GMB,2005,21.52090965,4.96685998,68.45601367,31001774.2358866,59.1098
"Gambia, The",GMB,2006,24.31759774,5.52277969,76.822309,36178043.9974825,59.667
"Gambia, The",GMB,2007,29.95689555,5.76134541,82.56018586,46026493.2931314,60.0014
"Gambia, The",GMB,2008,36.18793869,5.9455552,88.93923707,57421175.5220038,60.4734
"Gambia, The",GMB,2009,32.14718961,5.84983434,90.87099111,52685996.9082014,60.7348
"Gambia, The",GMB,2010,32.33065903,5.75051063,93.24221061,54735870.3994129,61.1675
"Gambia, The",GMB,2011,32.26657498,6.24125427,95.6477194,56437434.0387886,61.5612
"Gambia, The",GMB,2012,30.91778552,6.12343327,97.87944087,55871777.5479835,61.9
"Gambia, The",GMB,2013,30.98856445,6.49113393,106.82660992,57851869.219638,62.2525
"Gambia, The",GMB,2014,30.72368182,7.34040076,118.42800642,59241434.0142745,62.5759
Guinea-Bissau,GNB,1995,24.31091439,6.4319112,129.82506255,28708199.6576857,48.5313
Guinea-Bissau,GNB,1996,19.28779566,6.95065512,109.92577676,23280485.0827953,48.7718
Guinea-Bissau,GNB,1997,15.22241271,6.71958778,94.63068869,18777150.5283899,48.0331
Guinea-Bissau,GNB,1998,11.56717086,7.06176147,67.98115023,14579539.7617033,48.1231
Guinea-Bissau,GNB,1999,10.03201598,5.75536052,55.62809172,12918497.8388688,48.4919
Guinea-Bissau,GNB,2000,15.69059494,4.93580872,56.88217773,20640271.5649057,50.5646
Guinea-Bissau,GNB,2001,14.62608442,5.03895833,52.2957388,19652279.823765,51.0536
Guinea-Bissau,GNB,2002,16.84942164,5.83796501,57.13523139,23123590.231043,51.6083
Guinea-Bissau,GNB,2003,19.0974767,5.61914548,57.98300399,26769238.6510307,52.186
Guinea-Bissau,GNB,2004,20.07966311,5.41321192,57.73895148,28750382.9115542,52.7998
Guinea-Bissau,GNB,2005,22.93014792,5.71621565,64.22638215,33541853.4988855,52.9489
Guinea-Bissau,GNB,2006,23.26233877,5.8746927,68.12492168,34767961.3075873,54.0885
Guinea-Bissau,GNB,2007,27.79757068,6.1035278,73.38361544,42456397.1956676,54.8705
Guinea-Bissau,GNB,2008,33.48277734,6.04978909,74.87665046,52276425.8846888,55.3
Guinea-Bissau,GNB,2009,35.1993739,6.80645346,66.48264559,56207486.6273015,56.2974
Guinea-Bissau,GNB,2010,34.73659589,6.69821693,87.1559848,56766406.0584335,56.9992
Guinea-Bissau,GNB,2011,35.98244453,5.45611123,77.14711058,60216944.7682841,57.6626
Guinea-Bissau,GNB,2012,37.26439469,5.96143163,91.52068168,63894276.4159933,58.27
Guinea-Bissau,GNB,2013,40.45593686,6.13947839,102.47789361,71086663.9836752,58.8789
Guinea-Bissau,GNB,2014,37.27708811,5.59313736,90.95910835,67117881.7467464,59.476
Equatorial Guinea,GNQ,1995,17.02825398,5.38183325,69.70950705,7634311.16492276,51.9261
Equatorial Guinea,GNQ,1996,22.25595332,4.44083118,94.30473118,10323290.4102882,52.1227
Equatorial Guinea,GNQ,1997,29.35366207,3.18420482,166.19297165,14084943.792926,52.3648
Equatorial Guinea,GNQ,1998,31.95002686,4.27792987,270.07634943,15857756.8335114,52.6464
Equatorial Guinea,GNQ,1999,33.37448265,2.758364,214.81799743,17132690.5461815,53.0013
Equatorial Guinea,GNQ,2000,53.84462571,2.73288105,248.81765457,28585896.4094536,53.3952
Equatorial Guinea,GNQ,2001,47.45536976,1.78308363,262.33024119,26053330.1834994,53.8271
Equatorial Guinea,GNQ,2002,65.27940037,2.05102618,353.9838916,37056765.5288609,54.3235
Equatorial Guinea,GNQ,2003,94.4201561,2.22972919,432.70866568,55403103.8375996,54.7913
Equatorial Guinea,GNQ,2004,174.45448816,2.39764528,638.6116958,105754485.17418,55.3066
Equatorial Guinea,GNQ,2005,214.09503537,1.63062912,506.93046637,133994803.405089,55.7659
Equatorial Guinea,GNQ,2006,266.45098551,2.12883668,629.36141255,172052197.459453,56.3538
Equatorial Guinea,GNQ,2007,344.1751553,2.24801409,748.53308651,229151130.045617,56.857
Equatorial Guinea,GNQ,2008,519.90009418,2.311263,854.68331247,356767402.3301,57.3841
Equatorial Guinea,GNQ,2009,702.63228926,5.32060059,1768.67554616,496869936.511664,57.881
Equatorial Guinea,GNQ,2010,609.26671932,3.83919384,1237.30323034,443978751.038007,58.3445
Equatorial Guinea,GNQ,2011,688.82153294,3.29221335,1103.40323668,517248487.869322,58.8268
Equatorial Guinea,GNQ,2012,852.45778619,4.00084211,1367.3934407,659571310.453131,59.3011
Equatorial Guinea,GNQ,2013,729.74788482,3.73335792,1196.14310514,581668903.527898,59.784
Equatorial Guinea,GNQ,2014,663.05422937,3.80407904,1163.41614673,544291271.079293,60.2279
Greece,GRC,1995,1067.86781155,8.26531533,1266.53216041,11314059463.3547,77.893
Greece,GRC,1996,1116.37197524,8.16894191,1303.37104317,11915038091.7412,78.0364
Greece,GRC,1997,1067.17573809,8.00961014,1356.8993837,11465736130.0844,78.3991
Greece,GRC,1998,1057.21688255,7.91137977,1384.29185724,11426400066.6536,78.3027
Greece,GRC,1999,1115.87461318,8.12549939,1470.58411575,12119514173.7055,78.4233
Greece,GRC,2000,918.42963741,7.60226921,1453.45016203,10013638336.6838,78.442
Greece,GRC,2001,1055.0089315,8.47012165,1758.21966706,11535467657.0399,78.9087
Greece,GRC,2002,1222.75111459,8.71768644,1968.62008641,13411134224.7957,79.0305
Greece,GRC,2003,1580.46474691,8.60848417,2036.14948246,17381951286.4975,79.0848
Greece,GRC,2004,1809.35277716,8.30236873,2095.83110927,19969826601.4853,79.3503
Greece,GRC,2005,2094.78397487,9.36146591,2359.06219128,23195542953.788,79.6505
Greece,GRC,2006,2296.04741469,9.33528442,2619.20027321,25513678872.0269,79.7605
Greece,GRC,2007,2689.06235471,9.4084693,2734.11349222,29964221818.5659,79.6615
Greece,GRC,2008,3093.57726714,9.75879775,3012.66438545,34592381001.2085,80.1047
Greece,GRC,2009,2879.07809767,9.76326668,2971.4141727,32216883912.8901,80.3677
Greece,GRC,2010,2458.728117,9.18486746,2645.40176711,27495956532.3921,80.5727
Greece,GRC,2011,2528.39162218,9.77188991,2597.67446158,28123300013.5302,80.6248
Greece,GRC,2012,2048.92691658,9.24254484,2319.27022597,22706208089.5057,80.4221
Greece,GRC,2013,2017.22275798,9.25694494,2357.07718385,22171295333.008,81.067
Greece,GRC,2014,1743.03753324,8.08426702,2098.05225625,19044428088.1319,81.1203
Grenada,GRD,1995,190.35247877,6.90686327,378.77235022,19083407.054011,72.0936
Grenada,GRD,1996,203.25063963,6.9529011,401.83461767,20486851.4724657,72.373
Grenada,GRD,1997,218.74760388,7.25414774,444.62222357,22120851.4422065,72.6004
Grenada,GRD,1998,247.11149262,7.34501195,484.00079015,25032888.4253169,72.7622
Grenada,GRD,1999,291.278961,7.7832826,572.39449194,29547629.0824513,72.8725
Grenada,GRD,2000,339.02009038,6.62466978,506.71246042,34451221.5842366,72.9547
Grenada,GRD,2001,391.88732922,7.66909007,586.50242034,39913332.5941975,73.0336
Grenada,GRD,2002,353.17915695,6.67353847,534.69576771,36059591.9248224,73.1424
Grenada,GRD,2003,340.27004631,5.89385798,525.82970617,34833784.9104855,73.2907
Grenada,GRD,2004,305.52972496,5.23515143,475.46958761,31364764.9747266,72.4468
Grenada,GRD,2005,371.77167738,5.50415611,582.80437271,38274265.957884,73.7003
Grenada,GRD,2006,405.41101038,5.99301739,625.91187607,41862335.5210679,73.9302
Grenada,GRD,2007,430.27279904,5.87601597,666.65720525,44570668.4338765,74.1588
Grenada,GRD,2008,457.98785276,5.76329049,670.77469395,47600509.4888795,74.3745
Grenada,GRD,2009,461.68876356,6.24465331,681.37698788,48153214.6601257,74.567
Grenada,GRD,2010,471.94713123,6.40660082,701.66096639,49402009.8555183,74.7308
Grenada,GRD,2011,470.46608736,6.34947937,712.37899531,49431871.7994098,74.8608
Grenada,GRD,2012,482.12483603,6.35657502,714.77462817,50852599.2064334,74.9607
Grenada,GRD,2013,485.41868213,6.1524108,716.50322172,51406809.273948,75.0221
Grenada,GRD,2014,505.8299094,6.09761403,728.31317013,53794505.0334351,75.0449
Guatemala,GTM,1995,55.45503546,3.91897722,160.74635226,574367433.389652,63.6619
Guatemala,GTM,1996,57.34084596,3.8555659,161.81239488,608518259.594804,64.5396
Guatemala,GTM,1997,65.82694104,4.02383664,174.98225011,715656416.056166,65.2489
Guatemala,GTM,1998,67.227438,3.86032555,173.92734222,748699472.672898,65.9688
Guatemala,GTM,1999,68.8312905,4.2870333,198.79762506,785283459.480213,66.6342
Guatemala,GTM,2000,86.66688023,5.25181948,251.88862919,1013019696.2853,67.1018
Guatemala,GTM,2001,105.5424841,6.75862604,331.118666,1264053307.85881,67.4365
Guatemala,GTM,2002,113.54175433,6.70663788,338.17216518,1393408025.804,67.8345
Guatemala,GTM,2003,120.00260513,6.88412953,354.30986626,1508834275.25013,68.2041
Guatemala,GTM,2004,126.0453479,6.77302634,360.73443507,1623175563.17379,68.2448
Guatemala,GTM,2005,140.13746473,6.78948738,376.47516422,1847502967.01743,68.167
Guatemala,GTM,2006,158.48490232,7.07207735,416.25780999,2137967830.19823,68.7902
Guatemala,GTM,2007,169.50579429,6.85595784,430.57606066,2338778062.98144,69.2993
Guatemala,GTM,2008,184.4592826,6.64882824,430.09442268,2602109363.87138,69.4929
Guatemala,GTM,2009,177.64459485,6.78776437,435.14042101,2561285630.80408,69.6764
Guatemala,GTM,2010,186.27121375,6.63841729,433.67265898,2744196137.70396,69.885
Guatemala,GTM,2011,198.9828457,6.28384359,427.22915688,2994548560.11716,70.3214
Guatemala,GTM,2012,207.5154089,6.32933891,441.680547,3189254308.10543,70.7225
Guatemala,GTM,2013,216.09411051,6.29628068,452.92838485,3390687956.60836,70.878
Guatemala,GTM,2014,232.62522721,6.20230127,472.85084974,3725607930.67848,70.9424
Guyana,GUY,1995,43.33981588,5.06613057,167.76223066,31494827.5005809,62.668
Guyana,GUY,1996,47.78952246,4.94599721,179.05971116,34895574.7753517,62.6909
Guyana,GUY,1997,52.52164111,5.14500276,200.24543062,38543216.4121497,62.8794
Guyana,GUY,1998,51.29111572,5.27054837,202.85807326,37817760.2800766,63.4292
Guyana,GUY,1999,43.92883845,4.6800807,187.58877133,32515643.004502,63.7715
Guyana,GUY,2000,56.14636611,5.847442,235.7662679,41672843.5625457,64.0748
Guyana,GUY,2001,54.57443949,5.82490165,245.30201318,40557704.1729154,64.3804
Guyana,GUY,2002,56.72954434,5.83507299,252.14389719,42156121.5032522,64.1832
Guyana,GUY,2003,59.63431074,5.96831608,260.59989861,44280682.1971019,64.1173
Guyana,GUY,2004,60.66151551,5.72841269,265.60212197,45020671.6762648,64.2138
Guyana,GUY,2005,64.74099235,5.82749382,273.30976447,48069863.1143965,64.392
Guyana,GUY,2006,91.56575943,4.66920858,213.30672631,68097913.1140974,64.848
Guyana,GUY,2007,150.62520101,6.45346258,323.0724103,112311873.632352,65.4617
Guyana,GUY,2008,191.82999643,7.46423673,211.80595695,143507253.011678,65.7211
Guyana,GUY,2009,197.50320823,7.32019596,215.73318717,148275336.075164,66.0297
Guyana,GUY,2010,198.01837841,6.60294394,205.10362386,149179521.596266,66.2043
Guyana,GUY,2011,231.69401842,6.79708665,413.0708153,175133569.728408,66.4688
Guyana,GUY,2012,246.80711693,6.56510789,424.27854458,187180985.550531,66.4433
Guyana,GUY,2013,200.22173387,5.09615344,350.49473401,152375346.793299,66.7099
Guyana,GUY,2014,221.78327027,5.2478035,378.78631014,169418687.674678,67.3343
Honduras,HND,1995,37.81029322,5.33817718,130.18168966,211402491.578076,66.919
Honduras,HND,1996,35.37160844,4.96237984,124.68076507,202487849.831035,67.2627
Honduras,HND,1997,39.33244265,4.88425303,128.11155705,230328660.227345,67.5418
Honduras,HND,1998,49.51426958,5.63190526,150.32780215,296376325.562345,62.4316
Honduras,HND,1999,55.12104803,6.21355116,161.72781214,337039522.280639,68.0049
Honduras,HND,2000,76.28351689,6.62617698,182.69084935,476244098.631799,68.3018
Honduras,HND,2001,82.59961938,6.8768446,195.19473983,526267285.335564,68.4906
Honduras,HND,2002,88.0798664,7.28280497,213.49213184,572431139.827675,68.7141
Honduras,HND,2003,103.06505735,8.29433272,254.2883669,682940401.771774,68.8741
Honduras,HND,2004,103.625989,7.88885252,259.02882408,699822780.077998,69.0498
Honduras,HND,2005,110.8210247,7.81458832,275.69457871,762468708.545634,69.1982
Honduras,HND,2006,118.91928463,7.63244921,290.41333821,833270876.034944,69.3641
Honduras,HND,2007,136.79081374,7.89426555,321.63594308,975829689.247407,69.5388
Honduras,HND,2008,160.65316789,8.40137585,357.48073171,1166256852.67147,69.6572
Honduras,HND,2009,174.67233226,8.84061142,363.61725929,1289622947.00024,69.8234
Honduras,HND,2010,178.38605372,8.4510228,359.09248949,1338586648.88364,69.7697
Honduras,HND,2011,199.09968952,8.56802118,379.8822363,1517421161.0886,70.116
Honduras,HND,2012,234.23389395,9.7798508,421.88279306,1812064088.22877,70.4605
Honduras,HND,2013,214.18674244,9.15018328,405.13054385,1681164378.40386,70.7648
Honduras,HND,2014,212.31515084,8.72268046,399.74980915,1690385290.15999,71.0316
Croatia,HRV,1995,324.13283717,6.74396895,548.80424121,1509810755.52497,72.5612
Croatia,HRV,1996,362.08093444,7.00520024,628.11993976,1658692760.66394,72.9752
Croatia,HRV,1997,304.43615845,5.7929835,567.93810127,1380009106.25588,72.9898
Croatia,HRV,1998,369.31070867,6.58691214,667.52808112,1675193374.50694,73.1929
Croatia,HRV,1999,374.15184891,7.24325614,736.09181203,1693785420.03515,73.6092
Croatia,HRV,2000,371.22439979,7.66469802,834.13202487,1669396125.86703,74.0014
Croatia,HRV,2001,387.77313992,7.16206455,872.93740291,1665485635.96754,74.3547
Croatia,HRV,2002,388.07505012,6.19018539,813.37076832,1670663090.75834,74.6461
Croatia,HRV,2003,512.01735269,6.34665765,893.04936981,2204234703.33284,74.7093
Croatia,HRV,2004,633.90256005,6.55583737,990.13250908,2728950521.00617,75.2665
Croatia,HRV,2005,726.52282975,6.89409977,1103.83464457,3131313396.20421,75.5705
Croatia,HRV,2006,813.87325024,6.95312104,1218.5305844,3509421455.0192,75.6767
Croatia,HRV,2007,1038.92389106,7.44334788,1448.71081248,4480878742.1554,75.886
Croatia,HRV,2008,1265.14237914,7.7045206,1621.85872593,5454028796.47766,76.0009
Croatia,HRV,2009,1193.48703926,8.17701771,1630.49545604,5142735652.18532,76.3127
Croatia,HRV,2010,1143.85123514,8.24785313,1606.62998462,4920848013.56237,76.6761
Croatia,HRV,2011,1131.66741907,7.79909419,1601.23714741,4853721560.37499,76.9926
Croatia,HRV,2012,1029.52105326,7.79722563,1643.41053024,4401202502.69712,77.2841
Croatia,HRV,2013,1060.83388217,7.82827445,1666.05727215,4521274005.82164,77.51
Croatia,HRV,2014,1050.33439069,7.80324176,1652.12229359,4459719822.85351,77.5144
Haiti,HTI,1995,22.76666905,6.60463061,59.65520671,178030935.208588,55.5816
Haiti,HTI,1996,24.04287,6.44642627,60.57961728,191514635.01023,56.1112
Haiti,HTI,1997,24.78894787,6.20127766,59.90573266,201086804.829473,56.6749
Haiti,HTI,1998,27.26439024,5.99234884,79.50836001,225162530.605344,57.1373
Haiti,HTI,1999,27.49507951,5.65165911,76.83108972,231079536.271027,57.6923
Haiti,HTI,2000,25.96795585,6.05826244,83.53073855,222005300.056284,58.1749
Haiti,HTI,2001,22.72648434,5.63127188,77.28875608,197551419.579756,58.5914
Haiti,HTI,2002,19.88943448,5.46628153,74.75412073,175717962.448207,59.0411
Haiti,HTI,2003,16.74324607,5.31704135,73.25600721,150296669.188207,59.4398
Haiti,HTI,2004,22.52487445,5.61151004,75.45077754,205408429.616414,58.5165
Haiti,HTI,2005,19.76559525,4.40741512,61.29417516,183096792.936849,60.3182
Haiti,HTI,2006,29.55896296,5.69978142,82.24633664,278134441.251676,60.7404
Haiti,HTI,2007,34.72088776,5.55702995,83.75989972,331826066.044388,61.0902
Haiti,HTI,2008,39.10258573,5.92248802,90.38626521,379495677.827125,61.2801
Haiti,HTI,2009,44.07477635,6.6786433,104.27861654,434266699.911233,61.6945
Haiti,HTI,2010,54.29907255,8.09463583,119.1245983,542969929.003478,45.5768
Haiti,HTI,2011,76.72563362,10.41487851,162.71207697,778373113.206276,61.5812
Haiti,HTI,2012,75.12031035,9.88320415,159.45004854,772899952.53673,62.2735
Haiti,HTI,2013,65.14928614,8.10279783,136.42137796,679588425.909896,62.6245
Haiti,HTI,2014,61.45512168,7.55565419,130.84864328,649705328.559199,62.9689
Hungary,HUN,1995,323.0080546,7.22453408,658.55632919,3338611252.30756,69.9689
Hungary,HUN,1996,315.01716205,6.99431478,657.39836598,3251292129.5106,70.5972
Hungary,HUN,1997,308.5057086,6.74276817,677.31155343,3177917304.33934,71.0034
Hungary,HUN,1998,334.76007396,7.07803941,761.81244415,3440998800.26861,70.9186
Hungary,HUN,1999,344.63849887,7.2065392,808.62564572,3533578528.90747,71.0402
Hungary,HUN,2000,325.70724136,7.0575793,852.32559313,3329053713.91341,71.7581
Hungary,HUN,2001,374.27513033,7.11497045,969.52970738,3817606329.35884,72.3944
Hungary,HUN,2002,495.37678086,7.46547035,1112.04366897,5039963368.50387,72.5072
Hungary,HUN,2003,705.82648671,8.42191484,1315.55151142,7158492228.22254,72.5135
Hungary,HUN,2004,828.14127645,8.08316836,1329.83883675,8377477152.54333,72.906
Hungary,HUN,2005,922.78401698,8.27979357,1432.1922784,9317350219.45032,72.8649
Hungary,HUN,2006,922.32804533,8.09995208,1511.09604481,9293377384.70916,73.3441
Hungary,HUN,2007,1037.57516488,7.50953251,1450.80323509,10444231609.6568,73.4314
Hungary,HUN,2008,1145.80239946,7.32650666,1523.6695888,11509585102.5305,73.9571
Hungary,HUN,2009,976.77579016,7.54933377,1574.18290013,9797061175.30721,74.179
Hungary,HUN,2010,1019.85168839,7.85048555,1690.34508385,10212794807.4911,74.5189
Hungary,HUN,2011,1098.7113912,7.84003067,1769.74238545,10970633241.178,74.9226
Hungary,HUN,2012,991.26782994,7.74065817,1744.13677981,9844280819.12744,75.1826
Hungary,HUN,2013,1021.07311581,7.52727617,1766.79369483,10116792431.4137,75.6827
Hungary,HUN,2014,1036.62385868,7.40078093,1826.67506469,10238733852.1833,75.8493
